order_id,customer_id,order_date,total_amount,status,items
564,422,2025-09-28 11:49:10.681019,12561.46,Completed,"[{'product_id': np.int64(313), 'quantity': 8, 'unit_price': np.float64(446.87), 'item_total': np.float64(3574.96)}, {'product_id': np.int64(202), 'quantity': 9, 'unit_price': np.float64(309.8), 'item_total': np.float64(2788.2000000000003)}, {'product_id': np.int64(459), 'quantity': 3, 'unit_price': np.float64(96.84), 'item_total': np.float64(290.52)}, {'product_id': np.int64(4), 'quantity': 10, 'unit_price': np.float64(308.93), 'item_total': np.float64(3089.3)}, {'product_id': np.int64(208), 'quantity': 4, 'unit_price': np.float64(704.62), 'item_total': np.float64(2818.48)}]"
565,972,2025-03-07 11:49:10.683021,4343.77,Cancelled,"[{'product_id': np.int64(274), 'quantity': 8, 'unit_price': np.float64(446.95), 'item_total': np.float64(3575.6)}, {'product_id': np.int64(36), 'quantity': 1, 'unit_price': np.float64(768.17), 'item_total': np.float64(768.17)}]"
566,581,2024-11-09 11:49:10.685107,503.12,Cancelled,"[{'product_id': np.int64(252), 'quantity': 4, 'unit_price': np.float64(125.78), 'item_total': np.float64(503.12)}]"
567,476,2024-12-15 11:49:10.686123,2696.26,Completed,"[{'product_id': np.int64(322), 'quantity': 1, 'unit_price': np.float64(104.23), 'item_total': np.float64(104.23)}, {'product_id': np.int64(244), 'quantity': 3, 'unit_price': np.float64(864.01), 'item_total': np.float64(2592.0299999999997)}]"
568,944,2025-08-08 11:49:10.688125,7634.64,Cancelled,"[{'product_id': np.int64(250), 'quantity': 2, 'unit_price': np.float64(594.27), 'item_total': np.float64(1188.54)}, {'product_id': np.int64(240), 'quantity': 8, 'unit_price': np.float64(754.8), 'item_total': np.float64(6038.4)}, {'product_id': np.int64(438), 'quantity': 10, 'unit_price': np.float64(40.77), 'item_total': np.float64(407.70000000000005)}]"
569,122,2025-09-06 11:49:10.689019,1331.64,Pending,"[{'product_id': np.int64(421), 'quantity': 2, 'unit_price': np.float64(665.82), 'item_total': np.float64(1331.64)}]"
570,888,2025-05-15 11:49:10.691140,12905.35,Cancelled,"[{'product_id': np.int64(112), 'quantity': 10, 'unit_price': np.float64(58.03), 'item_total': np.float64(580.3)}, {'product_id': np.int64(21), 'quantity': 4, 'unit_price': np.float64(903.86), 'item_total': np.float64(3615.44)}, {'product_id': np.int64(144), 'quantity': 2, 'unit_price': np.float64(929.48), 'item_total': np.float64(1858.96)}, {'product_id': np.int64(358), 'quantity': 4, 'unit_price': np.float64(949.19), 'item_total': np.float64(3796.76)}, {'product_id': np.int64(123), 'quantity': 7, 'unit_price': np.float64(436.27), 'item_total': np.float64(3053.89)}]"
571,165,2025-08-25 11:49:10.693034,15463.57,Pending,"[{'product_id': np.int64(279), 'quantity': 6, 'unit_price': np.float64(217.78), 'item_total': np.float64(1306.68)}, {'product_id': np.int64(126), 'quantity': 2, 'unit_price': np.float64(531.19), 'item_total': np.float64(1062.38)}, {'product_id': np.int64(108), 'quantity': 10, 'unit_price': np.float64(723.11), 'item_total': np.float64(7231.1)}, {'product_id': np.int64(230), 'quantity': 9, 'unit_price': np.float64(651.49), 'item_total': np.float64(5863.41)}]"
572,139,2025-08-07 11:49:10.693034,9834.56,Pending,"[{'product_id': np.int64(461), 'quantity': 1, 'unit_price': np.float64(256.66), 'item_total': np.float64(256.66)}, {'product_id': np.int64(12), 'quantity': 10, 'unit_price': np.float64(957.79), 'item_total': np.float64(9577.9)}]"
573,209,2025-06-16 11:49:10.694860,1239.98,Completed,"[{'product_id': np.int64(282), 'quantity': 2, 'unit_price': np.float64(619.99), 'item_total': np.float64(1239.98)}]"
574,52,2025-03-24 11:49:10.696698,11221.44,Completed,"[{'product_id': np.int64(405), 'quantity': 3, 'unit_price': np.float64(735.14), 'item_total': np.float64(2205.42)}, {'product_id': np.int64(401), 'quantity': 6, 'unit_price': np.float64(17.89), 'item_total': np.float64(107.34)}, {'product_id': np.int64(162), 'quantity': 9, 'unit_price': np.float64(800.07), 'item_total': np.float64(7200.63)}, {'product_id': np.int64(129), 'quantity': 3, 'unit_price': np.float64(569.35), 'item_total': np.float64(1708.0500000000002)}]"
575,110,2025-08-15 11:49:10.700031,8558.13,Completed,"[{'product_id': np.int64(23), 'quantity': 1, 'unit_price': np.float64(855.94), 'item_total': np.float64(855.94)}, {'product_id': np.int64(7), 'quantity': 3, 'unit_price': np.float64(127.04), 'item_total': np.float64(381.12)}, {'product_id': np.int64(31), 'quantity': 2, 'unit_price': np.float64(748.35), 'item_total': np.float64(1496.7)}, {'product_id': np.int64(350), 'quantity': 10, 'unit_price': np.float64(504.59), 'item_total': np.float64(5045.9)}, {'product_id': np.int64(168), 'quantity': 7, 'unit_price': np.float64(111.21), 'item_total': np.float64(778.4699999999999)}]"
576,766,2025-09-19 11:49:10.703236,5369.88,Cancelled,"[{'product_id': np.int64(111), 'quantity': 2, 'unit_price': np.float64(840.68), 'item_total': np.float64(1681.36)}, {'product_id': np.int64(226), 'quantity': 1, 'unit_price': np.float64(354.82), 'item_total': np.float64(354.82)}, {'product_id': np.int64(309), 'quantity': 1, 'unit_price': np.float64(853.9), 'item_total': np.float64(853.9)}, {'product_id': np.int64(306), 'quantity': 3, 'unit_price': np.float64(826.6), 'item_total': np.float64(2479.8)}]"
577,606,2025-08-22 11:49:10.704895,19266.5,Cancelled,"[{'product_id': np.int64(24), 'quantity': 5, 'unit_price': np.float64(683.49), 'item_total': np.float64(3417.45)}, {'product_id': np.int64(160), 'quantity': 7, 'unit_price': np.float64(682.9), 'item_total': np.float64(4780.3)}, {'product_id': np.int64(458), 'quantity': 8, 'unit_price': np.float64(883.95), 'item_total': np.float64(7071.6)}, {'product_id': np.int64(265), 'quantity': 3, 'unit_price': np.float64(841.49), 'item_total': np.float64(2524.4700000000003)}, {'product_id': np.int64(19), 'quantity': 4, 'unit_price': np.float64(368.17), 'item_total': np.float64(1472.68)}]"
578,371,2025-07-04 11:49:10.707912,9873.69,Completed,"[{'product_id': np.int64(317), 'quantity': 9, 'unit_price': np.float64(102.41), 'item_total': np.float64(921.6899999999999)}, {'product_id': np.int64(138), 'quantity': 8, 'unit_price': np.float64(895.84), 'item_total': np.float64(7166.72)}, {'product_id': np.int64(47), 'quantity': 7, 'unit_price': np.float64(255.04), 'item_total': np.float64(1785.28)}]"
579,43,2025-09-19 11:49:10.709911,11132.75,Cancelled,"[{'product_id': np.int64(213), 'quantity': 1, 'unit_price': np.float64(680.7), 'item_total': np.float64(680.7)}, {'product_id': np.int64(264), 'quantity': 10, 'unit_price': np.float64(687.85), 'item_total': np.float64(6878.5)}, {'product_id': np.int64(272), 'quantity': 3, 'unit_price': np.float64(825.05), 'item_total': np.float64(2475.1499999999996)}, {'product_id': np.int64(318), 'quantity': 8, 'unit_price': np.float64(91.6), 'item_total': np.float64(732.8)}, {'product_id': np.int64(344), 'quantity': 10, 'unit_price': np.float64(36.56), 'item_total': np.float64(365.6)}]"
580,558,2025-01-22 11:49:10.710923,8034.03,Completed,"[{'product_id': np.int64(484), 'quantity': 6, 'unit_price': np.float64(605.65), 'item_total': np.float64(3633.8999999999996)}, {'product_id': np.int64(143), 'quantity': 7, 'unit_price': np.float64(567.87), 'item_total': np.float64(3975.09)}, {'product_id': np.int64(460), 'quantity': 1, 'unit_price': np.float64(425.04), 'item_total': np.float64(425.04)}]"
581,524,2025-09-16 11:49:10.712911,1318.77,Cancelled,"[{'product_id': np.int64(228), 'quantity': 2, 'unit_price': np.float64(76.5), 'item_total': np.float64(153.0)}, {'product_id': np.int64(429), 'quantity': 9, 'unit_price': np.float64(129.53), 'item_total': np.float64(1165.77)}]"
582,743,2025-03-11 11:49:10.714913,11021.53,Cancelled,"[{'product_id': np.int64(373), 'quantity': 9, 'unit_price': np.float64(22.54), 'item_total': np.float64(202.85999999999999)}, {'product_id': np.int64(151), 'quantity': 9, 'unit_price': np.float64(792.59), 'item_total': np.float64(7133.31)}, {'product_id': np.int64(222), 'quantity': 4, 'unit_price': np.float64(921.34), 'item_total': np.float64(3685.36)}]"
583,735,2025-07-27 11:49:10.716916,3791.42,Completed,"[{'product_id': np.int64(254), 'quantity': 5, 'unit_price': np.float64(600.46), 'item_total': np.float64(3002.3)}, {'product_id': np.int64(499), 'quantity': 1, 'unit_price': np.float64(789.12), 'item_total': np.float64(789.12)}]"
584,83,2025-08-05 11:49:10.717914,9143.84,Completed,"[{'product_id': np.int64(238), 'quantity': 8, 'unit_price': np.float64(596.28), 'item_total': np.float64(4770.24)}, {'product_id': np.int64(482), 'quantity': 8, 'unit_price': np.float64(546.7), 'item_total': np.float64(4373.6)}]"
585,43,2024-12-08 11:49:10.718912,584.96,Pending,"[{'product_id': np.int64(418), 'quantity': 1, 'unit_price': np.float64(584.96), 'item_total': np.float64(584.96)}]"
586,986,2025-05-16 11:49:10.720912,4998.21,Cancelled,"[{'product_id': np.int64(231), 'quantity': 4, 'unit_price': np.float64(930.62), 'item_total': np.float64(3722.48)}, {'product_id': np.int64(215), 'quantity': 7, 'unit_price': np.float64(20.44), 'item_total': np.float64(143.08)}, {'product_id': np.int64(115), 'quantity': 5, 'unit_price': np.float64(226.53), 'item_total': np.float64(1132.65)}]"
587,871,2025-08-05 11:49:10.722911,3256.66,Completed,"[{'product_id': np.int64(413), 'quantity': 1, 'unit_price': np.float64(961.57), 'item_total': np.float64(961.57)}, {'product_id': np.int64(325), 'quantity': 2, 'unit_price': np.float64(17.98), 'item_total': np.float64(35.96)}, {'product_id': np.int64(496), 'quantity': 1, 'unit_price': np.float64(961.06), 'item_total': np.float64(961.06)}, {'product_id': np.int64(289), 'quantity': 9, 'unit_price': np.float64(144.23), 'item_total': np.float64(1298.07)}]"
588,316,2025-02-13 11:49:10.723912,5442.08,Completed,"[{'product_id': np.int64(149), 'quantity': 8, 'unit_price': np.float64(680.26), 'item_total': np.float64(5442.08)}]"
589,614,2025-03-21 11:49:10.724912,1419.28,Cancelled,"[{'product_id': np.int64(226), 'quantity': 4, 'unit_price': np.float64(354.82), 'item_total': np.float64(1419.28)}]"
590,184,2025-09-08 11:49:10.726909,15229.65,Pending,"[{'product_id': np.int64(405), 'quantity': 6, 'unit_price': np.float64(735.14), 'item_total': np.float64(4410.84)}, {'product_id': np.int64(135), 'quantity': 7, 'unit_price': np.float64(179.67), 'item_total': np.float64(1257.6899999999998)}, {'product_id': np.int64(75), 'quantity': 4, 'unit_price': np.float64(561.71), 'item_total': np.float64(2246.84)}, {'product_id': np.int64(64), 'quantity': 6, 'unit_price': np.float64(880.92), 'item_total': np.float64(5285.5199999999995)}, {'product_id': np.int64(122), 'quantity': 4, 'unit_price': np.float64(507.19), 'item_total': np.float64(2028.76)}]"
591,332,2025-04-06 11:49:10.727911,2590.78,Completed,"[{'product_id': np.int64(135), 'quantity': 2, 'unit_price': np.float64(179.67), 'item_total': np.float64(359.34)}, {'product_id': np.int64(342), 'quantity': 4, 'unit_price': np.float64(557.86), 'item_total': np.float64(2231.44)}]"
592,431,2025-02-28 11:49:10.728911,16283.2,Completed,"[{'product_id': np.int64(50), 'quantity': 4, 'unit_price': np.float64(425.05), 'item_total': np.float64(1700.2)}, {'product_id': np.int64(308), 'quantity': 2, 'unit_price': np.float64(551.84), 'item_total': np.float64(1103.68)}, {'product_id': np.int64(222), 'quantity': 8, 'unit_price': np.float64(921.34), 'item_total': np.float64(7370.72)}, {'product_id': np.int64(346), 'quantity': 10, 'unit_price': np.float64(610.86), 'item_total': np.float64(6108.6)}]"
593,885,2025-08-04 11:49:10.732916,9554.12,Pending,"[{'product_id': np.int64(175), 'quantity': 3, 'unit_price': np.float64(727.6), 'item_total': np.float64(2182.8)}, {'product_id': np.int64(397), 'quantity': 4, 'unit_price': np.float64(230.95), 'item_total': np.float64(923.8)}, {'product_id': np.int64(248), 'quantity': 10, 'unit_price': np.float64(180.8), 'item_total': np.float64(1808.0)}, {'product_id': np.int64(474), 'quantity': 8, 'unit_price': np.float64(579.94), 'item_total': np.float64(4639.52)}]"
594,114,2024-12-15 11:49:10.733938,7169.24,Pending,"[{'product_id': np.int64(436), 'quantity': 3, 'unit_price': np.float64(402.28), 'item_total': np.float64(1206.84)}, {'product_id': np.int64(357), 'quantity': 8, 'unit_price': np.float64(269.56), 'item_total': np.float64(2156.48)}, {'product_id': np.int64(409), 'quantity': 4, 'unit_price': np.float64(951.48), 'item_total': np.float64(3805.92)}]"
595,844,2025-10-18 11:49:10.736013,6723.74,Cancelled,"[{'product_id': np.int64(108), 'quantity': 4, 'unit_price': np.float64(723.11), 'item_total': np.float64(2892.44)}, {'product_id': np.int64(66), 'quantity': 6, 'unit_price': np.float64(500.66), 'item_total': np.float64(3003.96)}, {'product_id': np.int64(80), 'quantity': 3, 'unit_price': np.float64(275.78), 'item_total': np.float64(827.3399999999999)}]"
596,703,2025-03-14 11:49:10.738004,11832.47,Pending,"[{'product_id': np.int64(30), 'quantity': 1, 'unit_price': np.float64(31.55), 'item_total': np.float64(31.55)}, {'product_id': np.int64(421), 'quantity': 5, 'unit_price': np.float64(665.82), 'item_total': np.float64(3329.1000000000004)}, {'product_id': np.int64(161), 'quantity': 3, 'unit_price': np.float64(94.84), 'item_total': np.float64(284.52)}, {'product_id': np.int64(387), 'quantity': 2, 'unit_price': np.float64(743.37), 'item_total': np.float64(1486.74)}, {'product_id': np.int64(434), 'quantity': 8, 'unit_price': np.float64(837.57), 'item_total': np.float64(6700.56)}]"
597,656,2025-06-05 11:49:10.739117,5733.42,Cancelled,"[{'product_id': np.int64(38), 'quantity': 6, 'unit_price': np.float64(454.05), 'item_total': np.float64(2724.3)}, {'product_id': np.int64(377), 'quantity': 4, 'unit_price': np.float64(752.28), 'item_total': np.float64(3009.12)}]"
598,679,2025-01-12 11:49:10.741121,5125.34,Cancelled,"[{'product_id': np.int64(199), 'quantity': 10, 'unit_price': np.float64(217.55), 'item_total': np.float64(2175.5)}, {'product_id': np.int64(412), 'quantity': 3, 'unit_price': np.float64(983.28), 'item_total': np.float64(2949.84)}]"
599,95,2025-02-09 11:49:10.742116,2666.07,Pending,"[{'product_id': np.int64(454), 'quantity': 2, 'unit_price': np.float64(909.22), 'item_total': np.float64(1818.44)}, {'product_id': np.int64(20), 'quantity': 7, 'unit_price': np.float64(121.09), 'item_total': np.float64(847.63)}]"
600,555,2025-03-12 11:49:10.743118,8160.38,Pending,"[{'product_id': np.int64(370), 'quantity': 10, 'unit_price': np.float64(124.83), 'item_total': np.float64(1248.3)}, {'product_id': np.int64(244), 'quantity': 8, 'unit_price': np.float64(864.01), 'item_total': np.float64(6912.08)}]"
601,844,2025-06-30 11:49:10.744130,6608.84,Completed,"[{'product_id': np.int64(426), 'quantity': 7, 'unit_price': np.float64(944.12), 'item_total': np.float64(6608.84)}]"
602,332,2025-01-05 11:49:10.746103,14788.65,Completed,"[{'product_id': np.int64(194), 'quantity': 7, 'unit_price': np.float64(332.63), 'item_total': np.float64(2328.41)}, {'product_id': np.int64(214), 'quantity': 10, 'unit_price': np.float64(966.06), 'item_total': np.float64(9660.599999999999)}, {'product_id': np.int64(433), 'quantity': 4, 'unit_price': np.float64(699.91), 'item_total': np.float64(2799.64)}]"
603,623,2025-02-18 11:49:10.750020,4623.55,Completed,"[{'product_id': np.int64(458), 'quantity': 1, 'unit_price': np.float64(883.95), 'item_total': np.float64(883.95)}, {'product_id': np.int64(152), 'quantity': 7, 'unit_price': np.float64(87.64), 'item_total': np.float64(613.48)}, {'product_id': np.int64(275), 'quantity': 1, 'unit_price': np.float64(111.39), 'item_total': np.float64(111.39)}, {'product_id': np.int64(403), 'quantity': 1, 'unit_price': np.float64(626.49), 'item_total': np.float64(626.49)}, {'product_id': np.int64(192), 'quantity': 8, 'unit_price': np.float64(298.53), 'item_total': np.float64(2388.24)}]"
604,742,2025-03-17 11:49:10.753668,9059.98,Pending,"[{'product_id': np.int64(410), 'quantity': 9, 'unit_price': np.float64(382.51), 'item_total': np.float64(3442.59)}, {'product_id': np.int64(135), 'quantity': 7, 'unit_price': np.float64(179.67), 'item_total': np.float64(1257.6899999999998)}, {'product_id': np.int64(174), 'quantity': 8, 'unit_price': np.float64(419.67), 'item_total': np.float64(3357.36)}, {'product_id': np.int64(452), 'quantity': 2, 'unit_price': np.float64(501.17), 'item_total': np.float64(1002.34)}]"
605,870,2025-10-28 11:49:10.755685,1044.74,Cancelled,"[{'product_id': np.int64(274), 'quantity': 2, 'unit_price': np.float64(446.95), 'item_total': np.float64(893.9)}, {'product_id': np.int64(2), 'quantity': 9, 'unit_price': np.float64(16.76), 'item_total': np.float64(150.84)}]"
606,727,2025-07-04 11:49:10.757692,8941.7,Cancelled,"[{'product_id': np.int64(494), 'quantity': 4, 'unit_price': np.float64(145.09), 'item_total': np.float64(580.36)}, {'product_id': np.int64(448), 'quantity': 3, 'unit_price': np.float64(906.03), 'item_total': np.float64(2718.09)}, {'product_id': np.int64(96), 'quantity': 6, 'unit_price': np.float64(377.0), 'item_total': np.float64(2262.0)}, {'product_id': np.int64(201), 'quantity': 5, 'unit_price': np.float64(676.25), 'item_total': np.float64(3381.25)}]"
607,552,2025-03-03 11:49:10.759689,735.61,Cancelled,"[{'product_id': np.int64(378), 'quantity': 1, 'unit_price': np.float64(735.61), 'item_total': np.float64(735.61)}]"
608,542,2025-01-09 11:49:10.760689,15041.64,Completed,"[{'product_id': np.int64(449), 'quantity': 3, 'unit_price': np.float64(131.3), 'item_total': np.float64(393.90000000000003)}, {'product_id': np.int64(140), 'quantity': 8, 'unit_price': np.float64(888.68), 'item_total': np.float64(7109.44)}, {'product_id': np.int64(276), 'quantity': 10, 'unit_price': np.float64(753.83), 'item_total': np.float64(7538.3)}]"
